position,TerrainSlope,lon,lat
0.507168,14.452036,49.227035,-89.778146
0.50905,14.105192,49.226349,-89.778208
0.510931,13.581133,49.225663,-89.77827
0.512813,13.349589,49.224976,-89.778332
0.514694,13.425781,49.224289,-89.778394
0.516576,13.633503,49.223601,-89.778456
0.518458,13.853745,49.222914,-89.778518
0.520339,13.966586,49.222225,-89.77858
0.522221,14.01392,49.221537,-89.778642
0.524102,13.962647,49.220848,-89.778704
0.525984,13.68407,49.220158,-89.778766
0.527866,13.301871,49.219469,-89.778828
0.529747,12.911697,49.218778,-89.77889
0.531629,12.518162,49.218088,-89.778952
0.53351,12.207295,49.217397,-89.779014
0.535392,11.939318,49.216705,-89.779076
0.537274,11.78482,49.216014,-89.779138
0.539155,11.863993,49.215322,-89.7792
0.541037,12.206974,49.214629,-89.779262
0.542918,12.597742,49.213936,-89.779324
0.5448,12.741005,49.213243,-89.779386
0.546682,12.880026,49.212549,-89.779448
0.548563,12.989277,49.211855,-89.77951
0.550445,12.969491,49.211161,-89.779572
0.552326,12.983844,49.210466,-89.779634
0.554208,13.003039,49.209771,-89.779696
0.556089,13.02223,49.209075,-89.779758
0.557971,13.007851,49.208379,-89.77982
0.559853,13.063903,49.207683,-89.779882
0.561734,13.11151,49.206986,-89.779944
0.563616,12.906317,49.206289,-89.780006
0.565497,12.901516,49.205591,-89.780068
0.567379,13.63389,49.204893,-89.78013
0.569261,14.490391,49.204195,-89.780192
0.571142,14.763327,49.203496,-89.780254
0.573024,14.057528,49.202797,-89.780316
0.574905,12.680855,49.202097,-89.780378
0.576787,11.475279,49.201397,-89.78044
0.578669,10.919332,49.200697,-89.780502
0.58055,10.777712,49.199996,-89.780564
0.582432,10.673979,49.199295,-89.780626
0.584313,10.495122,49.198593,-89.780688
0.586195,10.399425,49.197891,-89.78075
0.588076,10.271392,49.197189,-89.780812
0.589958,10.054873,49.196486,-89.780874
0.59184,10.442315,49.195783,-89.780936
0.593721,12.049835,49.19508,-89.780998
0.595603,13.192777,49.194376,-89.78106
0.597484,12.748415,49.193671,-89.781122
0.599366,12.463096,49.192967,-89.781184
0.601248,12.896175,49.192262,-89.781246
0.603129,13.685882,49.191556,-89.781308
0.605011,14.560207,49.19085,-89.78137
0.606892,15.212498,49.190144,-89.781432
0.608774,15.601852,49.189437,-89.781494
0.610656,15.895686,49.18873,-89.781556
0.612537,16.143832,49.188022,-89.781618
